hh_id,taz,income,workers,size,autos,autonomousVehicles,walk_subzone,cdap_pattern,jtf_pattern,humanVehicles
15721,787,12878,2,2,0,0,1,MN,0_tours,0
15722,787,12878,2,2,1,0,1,MN,0_tours,1
15723,787,12878,2,2,1,1,1,MN,0_tours,0
15724,787,12878,2,2,2,0,1,MN,0_tours,2
15725,787,12878,2,2,2,1,1,MN,0_tours,1
15726,787,35282,2,2,0,0,1,MN,0_tours,0
15727,787,35282,2,2,1,0,1,MN,0_tours,1
15728,787,35282,2,2,1,1,1,MN,0_tours,0
15729,787,35282,2,2,2,0,1,MN,0_tours,2
15730,787,35282,2,2,2,1,1,MN,0_tours,1
15731,787,61799,2,2,0,0,1,MN,0_tours,0
15732,787,61799,2,2,1,0,1,MN,0_tours,1
15733,787,61799,2,2,1,1,1,MN,0_tours,0
15734,787,61799,2,2,2,0,1,MN,0_tours,2
15735,787,61799,2,2,2,1,1,MN,0_tours,1
15736,787,122820,2,2,0,0,1,MN,0_tours,0
15737,787,122820,2,2,1,0,1,MN,0_tours,1
15738,787,122820,2,2,1,1,1,MN,0_tours,0
15739,787,122820,2,2,2,0,1,MN,0_tours,2
15740,787,122820,2,2,2,1,1,MN,0_tours,1
15741,788,12878,2,2,0,0,1,MN,0_tours,0
15742,788,12878,2,2,1,0,1,MN,0_tours,1
15743,788,12878,2,2,1,1,1,MN,0_tours,0
15744,788,12878,2,2,2,0,1,MN,0_tours,2
15745,788,12878,2,2,2,1,1,MN,0_tours,1
15746,788,35282,2,2,0,0,1,MN,0_tours,0
15747,788,35282,2,2,1,0,1,MN,0_tours,1
15748,788,35282,2,2,1,1,1,MN,0_tours,0
15749,788,35282,2,2,2,0,1,MN,0_tours,2
15750,788,35282,2,2,2,1,1,MN,0_tours,1
15751,788,61799,2,2,0,0,1,MN,0_tours,0
15752,788,61799,2,2,1,0,1,MN,0_tours,1
15753,788,61799,2,2,1,1,1,MN,0_tours,0
15754,788,61799,2,2,2,0,1,MN,0_tours,2
15755,788,61799,2,2,2,1,1,MN,0_tours,1
15756,788,122820,2,2,0,0,1,MN,0_tours,0
15757,788,122820,2,2,1,0,1,MN,0_tours,1
15758,788,122820,2,2,1,1,1,MN,0_tours,0
15759,788,122820,2,2,2,0,1,MN,0_tours,2
15760,788,122820,2,2,2,1,1,MN,0_tours,1
15761,789,12878,2,2,0,0,1,MN,0_tours,0
15762,789,12878,2,2,1,0,1,MN,0_tours,1
15763,789,12878,2,2,1,1,1,MN,0_tours,0
15764,789,12878,2,2,2,0,1,MN,0_tours,2
15765,789,12878,2,2,2,1,1,MN,0_tours,1
15766,789,35282,2,2,0,0,1,MN,0_tours,0
15767,789,35282,2,2,1,0,1,MN,0_tours,1
15768,789,35282,2,2,1,1,1,MN,0_tours,0
15769,789,35282,2,2,2,0,1,MN,0_tours,2
15770,789,35282,2,2,2,1,1,MN,0_tours,1
15771,789,61799,2,2,0,0,1,MN,0_tours,0
15772,789,61799,2,2,1,0,1,MN,0_tours,1
15773,789,61799,2,2,1,1,1,MN,0_tours,0
15774,789,61799,2,2,2,0,1,MN,0_tours,2
15775,789,61799,2,2,2,1,1,MN,0_tours,1
15776,789,122820,2,2,0,0,1,MN,0_tours,0
15777,789,122820,2,2,1,0,1,MN,0_tours,1
15778,789,122820,2,2,1,1,1,MN,0_tours,0
15779,789,122820,2,2,2,0,1,MN,0_tours,2
15780,789,122820,2,2,2,1,1,MN,0_tours,1
15781,790,12878,2,2,0,0,1,MN,0_tours,0
15782,790,12878,2,2,1,0,1,MN,0_tours,1
15783,790,12878,2,2,1,1,1,MN,0_tours,0
15784,790,12878,2,2,2,0,1,MN,0_tours,2
15785,790,12878,2,2,2,1,1,MN,0_tours,1
15786,790,35282,2,2,0,0,1,MN,0_tours,0
15787,790,35282,2,2,1,0,1,MN,0_tours,1
15788,790,35282,2,2,1,1,1,MN,0_tours,0
15789,790,35282,2,2,2,0,1,MN,0_tours,2
15790,790,35282,2,2,2,1,1,MN,0_tours,1
15791,790,61799,2,2,0,0,1,MN,0_tours,0
15792,790,61799,2,2,1,0,1,MN,0_tours,1
15793,790,61799,2,2,1,1,1,MN,0_tours,0
15794,790,61799,2,2,2,0,1,MN,0_tours,2
15795,790,61799,2,2,2,1,1,MN,0_tours,1
15796,790,122820,2,2,0,0,1,MN,0_tours,0
15797,790,122820,2,2,1,0,1,MN,0_tours,1
15798,790,122820,2,2,1,1,1,MN,0_tours,0
15799,790,122820,2,2,2,0,1,MN,0_tours,2
15800,790,122820,2,2,2,1,1,MN,0_tours,1
15801,791,12878,2,2,0,0,1,MN,0_tours,0
15802,791,12878,2,2,1,0,1,MN,0_tours,1
15803,791,12878,2,2,1,1,1,MN,0_tours,0
15804,791,12878,2,2,2,0,1,MN,0_tours,2
15805,791,12878,2,2,2,1,1,MN,0_tours,1
15806,791,35282,2,2,0,0,1,MN,0_tours,0
15807,791,35282,2,2,1,0,1,MN,0_tours,1
15808,791,35282,2,2,1,1,1,MN,0_tours,0
15809,791,35282,2,2,2,0,1,MN,0_tours,2
15810,791,35282,2,2,2,1,1,MN,0_tours,1
15811,791,61799,2,2,0,0,1,MN,0_tours,0
15812,791,61799,2,2,1,0,1,MN,0_tours,1
15813,791,61799,2,2,1,1,1,MN,0_tours,0
15814,791,61799,2,2,2,0,1,MN,0_tours,2
15815,791,61799,2,2,2,1,1,MN,0_tours,1
15816,791,122820,2,2,0,0,1,MN,0_tours,0
15817,791,122820,2,2,1,0,1,MN,0_tours,1
15818,791,122820,2,2,1,1,1,MN,0_tours,0
15819,791,122820,2,2,2,0,1,MN,0_tours,2
15820,791,122820,2,2,2,1,1,MN,0_tours,1
15821,792,12878,2,2,0,0,1,MN,0_tours,0
15822,792,12878,2,2,1,0,1,MN,0_tours,1
15823,792,12878,2,2,1,1,1,MN,0_tours,0
15824,792,12878,2,2,2,0,1,MN,0_tours,2
15825,792,12878,2,2,2,1,1,MN,0_tours,1
15826,792,35282,2,2,0,0,1,MN,0_tours,0
15827,792,35282,2,2,1,0,1,MN,0_tours,1
15828,792,35282,2,2,1,1,1,MN,0_tours,0
15829,792,35282,2,2,2,0,1,MN,0_tours,2
15830,792,35282,2,2,2,1,1,MN,0_tours,1
15831,792,61799,2,2,0,0,1,MN,0_tours,0
15832,792,61799,2,2,1,0,1,MN,0_tours,1
15833,792,61799,2,2,1,1,1,MN,0_tours,0
15834,792,61799,2,2,2,0,1,MN,0_tours,2
15835,792,61799,2,2,2,1,1,MN,0_tours,1
15836,792,122820,2,2,0,0,1,MN,0_tours,0
15837,792,122820,2,2,1,0,1,MN,0_tours,1
15838,792,122820,2,2,1,1,1,MN,0_tours,0
15839,792,122820,2,2,2,0,1,MN,0_tours,2
15840,792,122820,2,2,2,1,1,MN,0_tours,1
15841,793,12878,2,2,0,0,1,MN,0_tours,0
15842,793,12878,2,2,1,0,1,MN,0_tours,1
15843,793,12878,2,2,1,1,1,MN,0_tours,0
15844,793,12878,2,2,2,0,1,MN,0_tours,2
15845,793,12878,2,2,2,1,1,MN,0_tours,1
15846,793,35282,2,2,0,0,1,MN,0_tours,0
15847,793,35282,2,2,1,0,1,MN,0_tours,1
15848,793,35282,2,2,1,1,1,MN,0_tours,0
15849,793,35282,2,2,2,0,1,MN,0_tours,2
15850,793,35282,2,2,2,1,1,MN,0_tours,1
15851,793,61799,2,2,0,0,1,MN,0_tours,0
15852,793,61799,2,2,1,0,1,MN,0_tours,1
15853,793,61799,2,2,1,1,1,MN,0_tours,0
15854,793,61799,2,2,2,0,1,MN,0_tours,2
15855,793,61799,2,2,2,1,1,MN,0_tours,1
15856,793,122820,2,2,0,0,1,MN,0_tours,0
15857,793,122820,2,2,1,0,1,MN,0_tours,1
15858,793,122820,2,2,1,1,1,MN,0_tours,0
15859,793,122820,2,2,2,0,1,MN,0_tours,2
15860,793,122820,2,2,2,1,1,MN,0_tours,1
15861,794,12878,2,2,0,0,1,MN,0_tours,0
15862,794,12878,2,2,1,0,1,MN,0_tours,1
15863,794,12878,2,2,1,1,1,MN,0_tours,0
15864,794,12878,2,2,2,0,1,MN,0_tours,2
15865,794,12878,2,2,2,1,1,MN,0_tours,1
15866,794,35282,2,2,0,0,1,MN,0_tours,0
15867,794,35282,2,2,1,0,1,MN,0_tours,1
15868,794,35282,2,2,1,1,1,MN,0_tours,0
15869,794,35282,2,2,2,0,1,MN,0_tours,2
15870,794,35282,2,2,2,1,1,MN,0_tours,1
15871,794,61799,2,2,0,0,1,MN,0_tours,0
15872,794,61799,2,2,1,0,1,MN,0_tours,1
15873,794,61799,2,2,1,1,1,MN,0_tours,0
15874,794,61799,2,2,2,0,1,MN,0_tours,2
15875,794,61799,2,2,2,1,1,MN,0_tours,1
15876,794,122820,2,2,0,0,1,MN,0_tours,0
15877,794,122820,2,2,1,0,1,MN,0_tours,1
15878,794,122820,2,2,1,1,1,MN,0_tours,0
15879,794,122820,2,2,2,0,1,MN,0_tours,2
15880,794,122820,2,2,2,1,1,MN,0_tours,1
15881,795,12878,2,2,0,0,1,MN,0_tours,0
15882,795,12878,2,2,1,0,1,MN,0_tours,1
15883,795,12878,2,2,1,1,1,MN,0_tours,0
15884,795,12878,2,2,2,0,1,MN,0_tours,2
15885,795,12878,2,2,2,1,1,MN,0_tours,1
15886,795,35282,2,2,0,0,1,MN,0_tours,0
15887,795,35282,2,2,1,0,1,MN,0_tours,1
15888,795,35282,2,2,1,1,1,MN,0_tours,0
15889,795,35282,2,2,2,0,1,MN,0_tours,2
15890,795,35282,2,2,2,1,1,MN,0_tours,1
15891,795,61799,2,2,0,0,1,MN,0_tours,0
15892,795,61799,2,2,1,0,1,MN,0_tours,1
15893,795,61799,2,2,1,1,1,MN,0_tours,0
15894,795,61799,2,2,2,0,1,MN,0_tours,2
15895,795,61799,2,2,2,1,1,MN,0_tours,1
15896,795,122820,2,2,0,0,1,MN,0_tours,0
15897,795,122820,2,2,1,0,1,MN,0_tours,1
15898,795,122820,2,2,1,1,1,MN,0_tours,0
15899,795,122820,2,2,2,0,1,MN,0_tours,2
15900,795,122820,2,2,2,1,1,MN,0_tours,1
15901,796,12878,2,2,0,0,1,MN,0_tours,0
15902,796,12878,2,2,1,0,1,MN,0_tours,1
15903,796,12878,2,2,1,1,1,MN,0_tours,0
15904,796,12878,2,2,2,0,1,MN,0_tours,2
15905,796,12878,2,2,2,1,1,MN,0_tours,1
15906,796,35282,2,2,0,0,1,MN,0_tours,0
15907,796,35282,2,2,1,0,1,MN,0_tours,1
15908,796,35282,2,2,1,1,1,MN,0_tours,0
15909,796,35282,2,2,2,0,1,MN,0_tours,2
15910,796,35282,2,2,2,1,1,MN,0_tours,1
15911,796,61799,2,2,0,0,1,MN,0_tours,0
15912,796,61799,2,2,1,0,1,MN,0_tours,1
15913,796,61799,2,2,1,1,1,MN,0_tours,0
15914,796,61799,2,2,2,0,1,MN,0_tours,2
15915,796,61799,2,2,2,1,1,MN,0_tours,1
15916,796,122820,2,2,0,0,1,MN,0_tours,0
15917,796,122820,2,2,1,0,1,MN,0_tours,1
15918,796,122820,2,2,1,1,1,MN,0_tours,0
15919,796,122820,2,2,2,0,1,MN,0_tours,2
15920,796,122820,2,2,2,1,1,MN,0_tours,1
15921,797,12878,2,2,0,0,1,MN,0_tours,0
15922,797,12878,2,2,1,0,1,MN,0_tours,1
15923,797,12878,2,2,1,1,1,MN,0_tours,0
15924,797,12878,2,2,2,0,1,MN,0_tours,2
15925,797,12878,2,2,2,1,1,MN,0_tours,1
15926,797,35282,2,2,0,0,1,MN,0_tours,0
15927,797,35282,2,2,1,0,1,MN,0_tours,1
15928,797,35282,2,2,1,1,1,MN,0_tours,0
15929,797,35282,2,2,2,0,1,MN,0_tours,2
15930,797,35282,2,2,2,1,1,MN,0_tours,1
15931,797,61799,2,2,0,0,1,MN,0_tours,0
15932,797,61799,2,2,1,0,1,MN,0_tours,1
15933,797,61799,2,2,1,1,1,MN,0_tours,0
15934,797,61799,2,2,2,0,1,MN,0_tours,2
15935,797,61799,2,2,2,1,1,MN,0_tours,1
15936,797,122820,2,2,0,0,1,MN,0_tours,0
15937,797,122820,2,2,1,0,1,MN,0_tours,1
15938,797,122820,2,2,1,1,1,MN,0_tours,0
15939,797,122820,2,2,2,0,1,MN,0_tours,2
15940,797,122820,2,2,2,1,1,MN,0_tours,1
15941,798,12878,2,2,0,0,1,MN,0_tours,0
15942,798,12878,2,2,1,0,1,MN,0_tours,1
15943,798,12878,2,2,1,1,1,MN,0_tours,0
15944,798,12878,2,2,2,0,1,MN,0_tours,2
15945,798,12878,2,2,2,1,1,MN,0_tours,1
15946,798,35282,2,2,0,0,1,MN,0_tours,0
15947,798,35282,2,2,1,0,1,MN,0_tours,1
15948,798,35282,2,2,1,1,1,MN,0_tours,0
15949,798,35282,2,2,2,0,1,MN,0_tours,2
15950,798,35282,2,2,2,1,1,MN,0_tours,1
15951,798,61799,2,2,0,0,1,MN,0_tours,0
15952,798,61799,2,2,1,0,1,MN,0_tours,1
15953,798,61799,2,2,1,1,1,MN,0_tours,0
15954,798,61799,2,2,2,0,1,MN,0_tours,2
15955,798,61799,2,2,2,1,1,MN,0_tours,1
15956,798,122820,2,2,0,0,1,MN,0_tours,0
15957,798,122820,2,2,1,0,1,MN,0_tours,1
15958,798,122820,2,2,1,1,1,MN,0_tours,0
15959,798,122820,2,2,2,0,1,MN,0_tours,2
15960,798,122820,2,2,2,1,1,MN,0_tours,1
15961,799,12878,2,2,0,0,1,MN,0_tours,0
15962,799,12878,2,2,1,0,1,MN,0_tours,1
15963,799,12878,2,2,1,1,1,MN,0_tours,0
15964,799,12878,2,2,2,0,1,MN,0_tours,2
15965,799,12878,2,2,2,1,1,MN,0_tours,1
15966,799,35282,2,2,0,0,1,MN,0_tours,0
15967,799,35282,2,2,1,0,1,MN,0_tours,1
15968,799,35282,2,2,1,1,1,MN,0_tours,0
15969,799,35282,2,2,2,0,1,MN,0_tours,2
15970,799,35282,2,2,2,1,1,MN,0_tours,1
15971,799,61799,2,2,0,0,1,MN,0_tours,0
15972,799,61799,2,2,1,0,1,MN,0_tours,1
15973,799,61799,2,2,1,1,1,MN,0_tours,0
15974,799,61799,2,2,2,0,1,MN,0_tours,2
15975,799,61799,2,2,2,1,1,MN,0_tours,1
15976,799,122820,2,2,0,0,1,MN,0_tours,0
15977,799,122820,2,2,1,0,1,MN,0_tours,1
15978,799,122820,2,2,1,1,1,MN,0_tours,0
15979,799,122820,2,2,2,0,1,MN,0_tours,2
15980,799,122820,2,2,2,1,1,MN,0_tours,1
15981,800,12878,2,2,0,0,1,MN,0_tours,0
15982,800,12878,2,2,1,0,1,MN,0_tours,1
15983,800,12878,2,2,1,1,1,MN,0_tours,0
15984,800,12878,2,2,2,0,1,MN,0_tours,2
15985,800,12878,2,2,2,1,1,MN,0_tours,1
15986,800,35282,2,2,0,0,1,MN,0_tours,0
15987,800,35282,2,2,1,0,1,MN,0_tours,1
15988,800,35282,2,2,1,1,1,MN,0_tours,0
15989,800,35282,2,2,2,0,1,MN,0_tours,2
15990,800,35282,2,2,2,1,1,MN,0_tours,1
15991,800,61799,2,2,0,0,1,MN,0_tours,0
15992,800,61799,2,2,1,0,1,MN,0_tours,1
15993,800,61799,2,2,1,1,1,MN,0_tours,0
15994,800,61799,2,2,2,0,1,MN,0_tours,2
15995,800,61799,2,2,2,1,1,MN,0_tours,1
15996,800,122820,2,2,0,0,1,MN,0_tours,0
15997,800,122820,2,2,1,0,1,MN,0_tours,1
15998,800,122820,2,2,1,1,1,MN,0_tours,0
15999,800,122820,2,2,2,0,1,MN,0_tours,2
16000,800,122820,2,2,2,1,1,MN,0_tours,1
16001,801,12878,2,2,0,0,1,MN,0_tours,0
16002,801,12878,2,2,1,0,1,MN,0_tours,1
16003,801,12878,2,2,1,1,1,MN,0_tours,0
16004,801,12878,2,2,2,0,1,MN,0_tours,2
16005,801,12878,2,2,2,1,1,MN,0_tours,1
16006,801,35282,2,2,0,0,1,MN,0_tours,0
16007,801,35282,2,2,1,0,1,MN,0_tours,1
16008,801,35282,2,2,1,1,1,MN,0_tours,0
16009,801,35282,2,2,2,0,1,MN,0_tours,2
16010,801,35282,2,2,2,1,1,MN,0_tours,1
16011,801,61799,2,2,0,0,1,MN,0_tours,0
16012,801,61799,2,2,1,0,1,MN,0_tours,1
16013,801,61799,2,2,1,1,1,MN,0_tours,0
16014,801,61799,2,2,2,0,1,MN,0_tours,2
16015,801,61799,2,2,2,1,1,MN,0_tours,1
16016,801,122820,2,2,0,0,1,MN,0_tours,0
16017,801,122820,2,2,1,0,1,MN,0_tours,1
16018,801,122820,2,2,1,1,1,MN,0_tours,0
16019,801,122820,2,2,2,0,1,MN,0_tours,2
16020,801,122820,2,2,2,1,1,MN,0_tours,1
16021,802,12878,2,2,0,0,1,MN,0_tours,0
16022,802,12878,2,2,1,0,1,MN,0_tours,1
16023,802,12878,2,2,1,1,1,MN,0_tours,0
16024,802,12878,2,2,2,0,1,MN,0_tours,2
16025,802,12878,2,2,2,1,1,MN,0_tours,1
16026,802,35282,2,2,0,0,1,MN,0_tours,0
16027,802,35282,2,2,1,0,1,MN,0_tours,1
16028,802,35282,2,2,1,1,1,MN,0_tours,0
16029,802,35282,2,2,2,0,1,MN,0_tours,2
16030,802,35282,2,2,2,1,1,MN,0_tours,1
16031,802,61799,2,2,0,0,1,MN,0_tours,0
16032,802,61799,2,2,1,0,1,MN,0_tours,1
16033,802,61799,2,2,1,1,1,MN,0_tours,0
16034,802,61799,2,2,2,0,1,MN,0_tours,2
16035,802,61799,2,2,2,1,1,MN,0_tours,1
16036,802,122820,2,2,0,0,1,MN,0_tours,0
16037,802,122820,2,2,1,0,1,MN,0_tours,1
16038,802,122820,2,2,1,1,1,MN,0_tours,0
16039,802,122820,2,2,2,0,1,MN,0_tours,2
16040,802,122820,2,2,2,1,1,MN,0_tours,1
16041,803,12878,2,2,0,0,1,MN,0_tours,0
16042,803,12878,2,2,1,0,1,MN,0_tours,1
16043,803,12878,2,2,1,1,1,MN,0_tours,0
16044,803,12878,2,2,2,0,1,MN,0_tours,2
16045,803,12878,2,2,2,1,1,MN,0_tours,1
16046,803,35282,2,2,0,0,1,MN,0_tours,0
16047,803,35282,2,2,1,0,1,MN,0_tours,1
16048,803,35282,2,2,1,1,1,MN,0_tours,0
16049,803,35282,2,2,2,0,1,MN,0_tours,2
16050,803,35282,2,2,2,1,1,MN,0_tours,1
16051,803,61799,2,2,0,0,1,MN,0_tours,0
16052,803,61799,2,2,1,0,1,MN,0_tours,1
16053,803,61799,2,2,1,1,1,MN,0_tours,0
16054,803,61799,2,2,2,0,1,MN,0_tours,2
16055,803,61799,2,2,2,1,1,MN,0_tours,1
16056,803,122820,2,2,0,0,1,MN,0_tours,0
16057,803,122820,2,2,1,0,1,MN,0_tours,1
16058,803,122820,2,2,1,1,1,MN,0_tours,0
16059,803,122820,2,2,2,0,1,MN,0_tours,2
16060,803,122820,2,2,2,1,1,MN,0_tours,1
16061,804,12878,2,2,0,0,1,MN,0_tours,0
16062,804,12878,2,2,1,0,1,MN,0_tours,1
16063,804,12878,2,2,1,1,1,MN,0_tours,0
16064,804,12878,2,2,2,0,1,MN,0_tours,2
16065,804,12878,2,2,2,1,1,MN,0_tours,1
16066,804,35282,2,2,0,0,1,MN,0_tours,0
16067,804,35282,2,2,1,0,1,MN,0_tours,1
16068,804,35282,2,2,1,1,1,MN,0_tours,0
16069,804,35282,2,2,2,0,1,MN,0_tours,2
16070,804,35282,2,2,2,1,1,MN,0_tours,1
16071,804,61799,2,2,0,0,1,MN,0_tours,0
16072,804,61799,2,2,1,0,1,MN,0_tours,1
16073,804,61799,2,2,1,1,1,MN,0_tours,0
16074,804,61799,2,2,2,0,1,MN,0_tours,2
16075,804,61799,2,2,2,1,1,MN,0_tours,1
16076,804,122820,2,2,0,0,1,MN,0_tours,0
16077,804,122820,2,2,1,0,1,MN,0_tours,1
16078,804,122820,2,2,1,1,1,MN,0_tours,0
16079,804,122820,2,2,2,0,1,MN,0_tours,2
16080,804,122820,2,2,2,1,1,MN,0_tours,1
16081,805,12878,2,2,0,0,1,MN,0_tours,0
16082,805,12878,2,2,1,0,1,MN,0_tours,1
16083,805,12878,2,2,1,1,1,MN,0_tours,0
16084,805,12878,2,2,2,0,1,MN,0_tours,2
16085,805,12878,2,2,2,1,1,MN,0_tours,1
16086,805,35282,2,2,0,0,1,MN,0_tours,0
16087,805,35282,2,2,1,0,1,MN,0_tours,1
16088,805,35282,2,2,1,1,1,MN,0_tours,0
16089,805,35282,2,2,2,0,1,MN,0_tours,2
16090,805,35282,2,2,2,1,1,MN,0_tours,1
16091,805,61799,2,2,0,0,1,MN,0_tours,0
16092,805,61799,2,2,1,0,1,MN,0_tours,1
16093,805,61799,2,2,1,1,1,MN,0_tours,0
16094,805,61799,2,2,2,0,1,MN,0_tours,2
16095,805,61799,2,2,2,1,1,MN,0_tours,1
16096,805,122820,2,2,0,0,1,MN,0_tours,0
16097,805,122820,2,2,1,0,1,MN,0_tours,1
16098,805,122820,2,2,1,1,1,MN,0_tours,0
16099,805,122820,2,2,2,0,1,MN,0_tours,2
16100,805,122820,2,2,2,1,1,MN,0_tours,1
16101,806,12878,2,2,0,0,1,MN,0_tours,0
16102,806,12878,2,2,1,0,1,MN,0_tours,1
16103,806,12878,2,2,1,1,1,MN,0_tours,0
16104,806,12878,2,2,2,0,1,MN,0_tours,2
16105,806,12878,2,2,2,1,1,MN,0_tours,1
16106,806,35282,2,2,0,0,1,MN,0_tours,0
16107,806,35282,2,2,1,0,1,MN,0_tours,1
16108,806,35282,2,2,1,1,1,MN,0_tours,0
16109,806,35282,2,2,2,0,1,MN,0_tours,2
16110,806,35282,2,2,2,1,1,MN,0_tours,1
16111,806,61799,2,2,0,0,1,MN,0_tours,0
16112,806,61799,2,2,1,0,1,MN,0_tours,1
16113,806,61799,2,2,1,1,1,MN,0_tours,0
16114,806,61799,2,2,2,0,1,MN,0_tours,2
16115,806,61799,2,2,2,1,1,MN,0_tours,1
16116,806,122820,2,2,0,0,1,MN,0_tours,0
16117,806,122820,2,2,1,0,1,MN,0_tours,1
16118,806,122820,2,2,1,1,1,MN,0_tours,0
16119,806,122820,2,2,2,0,1,MN,0_tours,2
16120,806,122820,2,2,2,1,1,MN,0_tours,1
16121,807,12878,2,2,0,0,1,MN,0_tours,0
16122,807,12878,2,2,1,0,1,MN,0_tours,1
16123,807,12878,2,2,1,1,1,MN,0_tours,0
16124,807,12878,2,2,2,0,1,MN,0_tours,2
16125,807,12878,2,2,2,1,1,MN,0_tours,1
16126,807,35282,2,2,0,0,1,MN,0_tours,0
16127,807,35282,2,2,1,0,1,MN,0_tours,1
16128,807,35282,2,2,1,1,1,MN,0_tours,0
16129,807,35282,2,2,2,0,1,MN,0_tours,2
16130,807,35282,2,2,2,1,1,MN,0_tours,1
16131,807,61799,2,2,0,0,1,MN,0_tours,0
16132,807,61799,2,2,1,0,1,MN,0_tours,1
16133,807,61799,2,2,1,1,1,MN,0_tours,0
16134,807,61799,2,2,2,0,1,MN,0_tours,2
16135,807,61799,2,2,2,1,1,MN,0_tours,1
16136,807,122820,2,2,0,0,1,MN,0_tours,0
16137,807,122820,2,2,1,0,1,MN,0_tours,1
16138,807,122820,2,2,1,1,1,MN,0_tours,0
16139,807,122820,2,2,2,0,1,MN,0_tours,2
16140,807,122820,2,2,2,1,1,MN,0_tours,1
16141,808,12878,2,2,0,0,1,MN,0_tours,0
16142,808,12878,2,2,1,0,1,MN,0_tours,1
16143,808,12878,2,2,1,1,1,MN,0_tours,0
16144,808,12878,2,2,2,0,1,MN,0_tours,2
16145,808,12878,2,2,2,1,1,MN,0_tours,1
16146,808,35282,2,2,0,0,1,MN,0_tours,0
16147,808,35282,2,2,1,0,1,MN,0_tours,1
16148,808,35282,2,2,1,1,1,MN,0_tours,0
16149,808,35282,2,2,2,0,1,MN,0_tours,2
16150,808,35282,2,2,2,1,1,MN,0_tours,1
16151,808,61799,2,2,0,0,1,MN,0_tours,0
16152,808,61799,2,2,1,0,1,MN,0_tours,1
16153,808,61799,2,2,1,1,1,MN,0_tours,0
16154,808,61799,2,2,2,0,1,MN,0_tours,2
16155,808,61799,2,2,2,1,1,MN,0_tours,1
16156,808,122820,2,2,0,0,1,MN,0_tours,0
16157,808,122820,2,2,1,0,1,MN,0_tours,1
16158,808,122820,2,2,1,1,1,MN,0_tours,0
16159,808,122820,2,2,2,0,1,MN,0_tours,2
16160,808,122820,2,2,2,1,1,MN,0_tours,1
16161,809,12878,2,2,0,0,1,MN,0_tours,0
16162,809,12878,2,2,1,0,1,MN,0_tours,1
16163,809,12878,2,2,1,1,1,MN,0_tours,0
16164,809,12878,2,2,2,0,1,MN,0_tours,2
16165,809,12878,2,2,2,1,1,MN,0_tours,1
16166,809,35282,2,2,0,0,1,MN,0_tours,0
16167,809,35282,2,2,1,0,1,MN,0_tours,1
16168,809,35282,2,2,1,1,1,MN,0_tours,0
16169,809,35282,2,2,2,0,1,MN,0_tours,2
16170,809,35282,2,2,2,1,1,MN,0_tours,1
16171,809,61799,2,2,0,0,1,MN,0_tours,0
16172,809,61799,2,2,1,0,1,MN,0_tours,1
16173,809,61799,2,2,1,1,1,MN,0_tours,0
16174,809,61799,2,2,2,0,1,MN,0_tours,2
16175,809,61799,2,2,2,1,1,MN,0_tours,1
16176,809,122820,2,2,0,0,1,MN,0_tours,0
16177,809,122820,2,2,1,0,1,MN,0_tours,1
16178,809,122820,2,2,1,1,1,MN,0_tours,0
16179,809,122820,2,2,2,0,1,MN,0_tours,2
16180,809,122820,2,2,2,1,1,MN,0_tours,1
16181,810,12878,2,2,0,0,1,MN,0_tours,0
16182,810,12878,2,2,1,0,1,MN,0_tours,1
16183,810,12878,2,2,1,1,1,MN,0_tours,0
16184,810,12878,2,2,2,0,1,MN,0_tours,2
16185,810,12878,2,2,2,1,1,MN,0_tours,1
16186,810,35282,2,2,0,0,1,MN,0_tours,0
16187,810,35282,2,2,1,0,1,MN,0_tours,1
16188,810,35282,2,2,1,1,1,MN,0_tours,0
16189,810,35282,2,2,2,0,1,MN,0_tours,2
16190,810,35282,2,2,2,1,1,MN,0_tours,1
16191,810,61799,2,2,0,0,1,MN,0_tours,0
16192,810,61799,2,2,1,0,1,MN,0_tours,1
16193,810,61799,2,2,1,1,1,MN,0_tours,0
16194,810,61799,2,2,2,0,1,MN,0_tours,2
16195,810,61799,2,2,2,1,1,MN,0_tours,1
16196,810,122820,2,2,0,0,1,MN,0_tours,0
16197,810,122820,2,2,1,0,1,MN,0_tours,1
16198,810,122820,2,2,1,1,1,MN,0_tours,0
16199,810,122820,2,2,2,0,1,MN,0_tours,2
16200,810,122820,2,2,2,1,1,MN,0_tours,1
16201,811,12878,2,2,0,0,1,MN,0_tours,0
16202,811,12878,2,2,1,0,1,MN,0_tours,1
16203,811,12878,2,2,1,1,1,MN,0_tours,0
16204,811,12878,2,2,2,0,1,MN,0_tours,2
16205,811,12878,2,2,2,1,1,MN,0_tours,1
16206,811,35282,2,2,0,0,1,MN,0_tours,0
16207,811,35282,2,2,1,0,1,MN,0_tours,1
16208,811,35282,2,2,1,1,1,MN,0_tours,0
16209,811,35282,2,2,2,0,1,MN,0_tours,2
16210,811,35282,2,2,2,1,1,MN,0_tours,1
16211,811,61799,2,2,0,0,1,MN,0_tours,0
16212,811,61799,2,2,1,0,1,MN,0_tours,1
16213,811,61799,2,2,1,1,1,MN,0_tours,0
16214,811,61799,2,2,2,0,1,MN,0_tours,2
16215,811,61799,2,2,2,1,1,MN,0_tours,1
16216,811,122820,2,2,0,0,1,MN,0_tours,0
16217,811,122820,2,2,1,0,1,MN,0_tours,1
