MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,HHType1,HHType2,HHType3,HHType4,HHType5,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
10528,64,15,20,13,16,31,3,6,15,9,331,252,254,2201,75,1,San Francisco
10529,74,22,27,12,13,34,3,7,22,8,332,251,253,2201,75,1,San Francisco
10530,60,17,18,10,15,24,3,6,17,10,333,481,491,2205,75,1,San Francisco
10532,287,188,72,19,8,43,2,18,187,37,334,469,479,2201,75,1,San Francisco
10535,161,83,60,12,6,35,2,4,84,36,335,361,368,2202,75,1,San Francisco
10536,89,46,30,9,4,16,1,3,46,23,336,362,369,2202,75,1,San Francisco
10538,83,36,33,10,4,22,1,2,37,21,337,426,435,2202,75,1,San Francisco
10539,76,27,29,11,9,25,2,4,27,18,338,54,54,2204,75,1,San Francisco
10540,78,26,35,11,6,18,3,3,26,28,339,11,11,2204,75,1,San Francisco
10541,86,27,36,13,10,31,1,5,27,22,340,49,49,2204,75,1,San Francisco
10542,47,18,17,7,5,16,1,2,18,10,341,65,65,2204,75,1,San Francisco
10543,111,29,41,19,22,49,3,15,29,15,342,68,68,2206,75,1,San Francisco
10544,45,17,16,7,5,15,1,2,18,9,343,65,65,2204,75,1,San Francisco
10546,32,7,13,6,6,16,1,3,7,5,344,628,645,2206,75,1,San Francisco
10547,23,7,9,4,3,9,1,3,7,3,345,40,40,2206,75,1,San Francisco
10549,9,3,4,1,1,3,0,1,3,2,346,127,129,2206,75,1,San Francisco
10551,42,14,16,6,6,15,1,2,14,10,347,50,50,2204,75,1,San Francisco
10552,55,22,24,7,2,17,0,1,23,14,348,83,84,2203,75,1,San Francisco
10553,59,24,26,7,2,18,1,1,24,15,349,83,84,2203,75,1,San Francisco
10554,31,13,13,4,1,9,0,1,13,8,350,83,84,2203,75,1,San Francisco
10555,0,0,0,0,0,0,0,0,0,0,351,83,84,2203,75,1,San Francisco
10564,89,40,32,10,7,11,2,3,41,32,352,7,7,2204,75,1,San Francisco
10566,69,23,24,7,15,14,3,5,23,24,353,550,561,2203,75,1,San Francisco
10567,141,61,52,17,11,28,3,6,62,42,354,16,16,2204,75,1,San Francisco
10572,1,1,0,0,0,0,0,0,1,0,355,551,562,2204,75,1,San Francisco
10573,53,25,20,6,2,8,1,2,25,17,356,5,5,2204,75,1,San Francisco
10575,0,0,0,0,0,0,0,0,0,0,357,562,573,2203,75,1,San Francisco
10576,74,16,24,14,20,23,6,9,16,20,358,592,609,2203,75,1,San Francisco
10581,0,0,0,0,0,0,0,0,0,0,359,570,583,2207,75,1,San Francisco
10582,0,0,0,0,0,0,0,0,0,0,360,596,613,2203,75,1,San Francisco
10585,84,28,28,14,14,35,4,7,28,10,361,267,269,2201,75,1,San Francisco
10586,86,24,27,13,22,40,4,10,24,8,362,259,261,2201,75,1,San Francisco
10587,117,28,40,21,28,51,5,15,28,18,363,537,547,2201,75,1,San Francisco
10590,99,21,25,21,32,17,8,49,21,4,364,44,44,2207,75,1,San Francisco
10593,0,0,0,0,0,0,0,0,0,0,365,166,168,2206,75,1,San Francisco
10594,82,31,33,10,8,21,2,5,31,23,366,463,473,2201,75,1,San Francisco
10595,101,41,35,12,13,41,2,6,41,11,367,430,439,2202,75,1,San Francisco
10596,124,63,42,12,7,26,2,3,63,30,368,424,433,2202,75,1,San Francisco
10597,24,11,8,3,2,6,0,1,10,7,369,461,471,2201,75,1,San Francisco
10598,51,24,19,5,3,15,1,1,23,11,370,458,468,2201,75,1,San Francisco
10600,0,0,0,0,0,0,0,0,0,0,371,337,343,2202,75,1,San Francisco
10601,140,83,45,8,4,28,2,2,83,25,372,363,370,2202,75,1,San Francisco
10602,145,86,47,8,4,29,2,2,87,25,373,363,370,2202,75,1,San Francisco
10604,69,30,26,8,5,18,2,4,31,14,374,66,66,2204,75,1,San Francisco
10605,42,15,16,6,5,14,1,2,15,10,375,54,54,2204,75,1,San Francisco
10606,72,26,27,10,9,24,2,4,25,17,376,54,54,2204,75,1,San Francisco
10607,58,18,24,8,8,23,1,3,18,13,377,55,55,2204,75,1,San Francisco
10608,60,19,25,8,8,23,2,3,19,13,378,55,55,2204,75,1,San Francisco
10609,0,0,0,0,0,0,0,0,0,0,379,59,59,2204,75,1,San Francisco
10610,42,17,15,6,4,14,1,2,16,9,380,65,65,2204,75,1,San Francisco
10611,96,32,38,14,12,33,3,5,32,23,381,59,59,2204,75,1,San Francisco
10612,288,130,107,32,19,75,8,18,130,57,382,66,66,2204,75,1,San Francisco
10613,35,16,13,4,2,9,1,2,16,7,383,629,646,2204,75,1,San Francisco
10614,64,19,25,11,9,24,3,9,19,9,384,40,40,2206,75,1,San Francisco
10627,39,9,12,8,10,18,2,4,9,6,385,482,492,2205,75,1,San Francisco
10628,30,8,11,6,5,15,1,2,8,4,386,280,282,2205,75,1,San Francisco
10632,92,44,34,7,7,20,1,3,44,24,387,12,12,2204,75,1,San Francisco
10635,84,40,31,6,7,18,1,3,40,22,388,12,12,2204,75,1,San Francisco
10637,107,47,39,13,8,22,2,5,46,32,389,16,16,2204,75,1,San Francisco
10642,25,3,5,5,12,14,3,4,3,1,390,97,98,2207,75,1,San Francisco
10646,110,82,21,4,3,15,1,2,81,11,391,39,39,2203,75,1,San Francisco
10649,222,85,106,18,13,83,6,12,84,37,392,288,290,2203,75,1,San Francisco
10650,253,96,122,21,14,94,6,13,97,43,393,288,290,2203,75,1,San Francisco
10654,60,12,14,9,25,23,4,15,12,6,394,610,627,2207,75,1,San Francisco
10655,32,8,7,5,12,14,1,6,8,3,395,186,188,2207,75,1,San Francisco
10658,0,0,0,0,0,0,0,0,0,0,396,186,188,2207,75,1,San Francisco
10659,45,3,8,8,26,26,5,9,3,2,397,609,626,2207,75,1,San Francisco
10660,34,5,7,7,15,15,3,9,5,2,398,612,629,2207,75,1,San Francisco
10665,49,10,14,10,15,30,2,5,10,2,399,166,168,2206,75,1,San Francisco
10666,37,14,12,5,6,18,1,2,13,3,400,421,429,2202,75,1,San Francisco
10667,43,15,14,6,8,22,1,1,15,4,401,429,438,2202,75,1,San Francisco
10668,58,13,18,11,16,27,3,8,13,7,402,137,139,2205,75,1,San Francisco
10669,59,13,18,11,17,27,2,5,13,12,403,140,142,2205,75,1,San Francisco
10670,80,17,25,15,23,36,3,7,17,17,404,140,142,2205,75,1,San Francisco
10671,77,21,27,15,14,33,2,8,21,13,405,138,140,2205,75,1,San Francisco
10675,712,398,192,53,69,112,27,51,397,125,406,553,564,2203,75,1,San Francisco
10677,63,37,22,3,1,15,1,2,36,9,407,575,590,2203,75,1,San Francisco
10680,23,17,4,1,1,3,0,0,18,2,408,39,39,2203,75,1,San Francisco
10681,124,71,34,8,11,25,3,14,71,11,409,507,517,2201,75,1,San Francisco
10683,20,3,8,4,5,13,1,2,3,1,410,107,108,2206,75,1,San Francisco
10684,25,6,10,5,4,13,1,2,6,3,411,322,326,2206,75,1,San Francisco
10685,40,12,17,5,6,17,1,3,12,7,412,270,272,2205,75,1,San Francisco
10686,28,9,12,3,4,10,1,2,9,6,413,289,291,2205,75,1,San Francisco
10693,95,44,31,11,9,34,1,3,44,13,414,451,461,2202,75,1,San Francisco
10695,94,43,31,11,9,34,1,3,43,13,415,451,461,2202,75,1,San Francisco
10696,0,0,0,0,0,0,0,0,0,0,416,453,463,2202,75,1,San Francisco
10697,78,32,27,11,8,18,1,4,33,22,417,461,471,2201,75,1,San Francisco
10698,93,38,32,13,10,22,2,5,38,26,418,461,471,2201,75,1,San Francisco
10699,81,37,27,10,7,29,1,2,38,11,419,451,461,2202,75,1,San Francisco
10700,25,10,9,3,3,9,1,2,10,3,420,430,439,2202,75,1,San Francisco
10701,63,26,22,7,8,25,1,4,26,7,421,430,439,2202,75,1,San Francisco
10702,0,0,0,0,0,0,0,0,0,0,422,80,81,2203,75,1,San Francisco
10703,0,0,0,0,0,0,0,0,0,0,423,38,38,2203,75,1,San Francisco
10704,44,20,19,4,1,13,1,1,20,9,424,80,81,2203,75,1,San Francisco
10705,50,12,16,10,12,24,2,5,12,7,425,252,254,2201,75,1,San Francisco
10706,100,34,36,14,16,38,4,8,34,16,426,221,223,2201,75,1,San Francisco
10707,63,10,13,11,29,29,5,11,10,8,427,312,316,2207,75,1,San Francisco
10708,62,9,13,11,29,29,5,11,9,8,428,312,316,2207,75,1,San Francisco
10711,43,6,9,9,19,22,3,7,6,5,429,191,193,2207,75,1,San Francisco
10713,58,8,11,11,28,30,5,10,8,5,430,192,194,2207,75,1,San Francisco
10714,70,9,15,14,32,40,4,12,9,5,431,233,235,2207,75,1,San Francisco
10716,34,4,7,7,16,17,3,6,4,4,432,191,193,2207,75,1,San Francisco
10717,56,9,12,9,26,29,4,10,9,4,433,194,196,2207,75,1,San Francisco
10718,56,11,12,10,23,26,5,9,11,5,434,311,315,2207,75,1,San Francisco
10720,51,10,11,9,21,24,5,8,10,4,435,311,315,2207,75,1,San Francisco
10721,49,7,11,8,23,28,3,7,7,4,436,231,233,2207,75,1,San Francisco
10722,60,8,15,12,25,35,4,8,8,5,437,232,234,2207,75,1,San Francisco
10724,168,81,66,17,4,40,2,4,82,40,438,380,387,2202,75,1,San Francisco
10725,55,12,13,9,21,22,4,8,12,9,439,445,455,2206,75,1,San Francisco
10726,55,11,16,10,18,19,4,13,11,8,440,152,154,2204,75,1,San Francisco
10727,32,6,9,5,12,15,2,6,6,3,441,189,191,2207,75,1,San Francisco
10728,30,5,9,5,11,16,2,5,5,2,442,189,191,2207,75,1,San Francisco
10731,0,0,0,0,0,0,0,0,0,0,443,631,648,2204,75,1,San Francisco
10734,153,42,59,26,26,36,9,38,43,27,444,562,573,2203,75,1,San Francisco
10735,0,0,0,0,0,0,0,0,0,0,445,588,605,2203,75,1,San Francisco
10736,10,2,3,2,3,6,0,1,2,1,446,165,167,2206,75,1,San Francisco
10743,34,6,10,7,11,15,2,6,6,5,447,155,157,2206,75,1,San Francisco
10744,94,16,25,19,34,44,8,15,16,11,448,156,158,2206,75,1,San Francisco
10745,52,14,21,9,8,20,2,3,14,13,449,127,129,2206,75,1,San Francisco
10750,27,5,9,5,8,16,1,3,5,2,450,108,109,2206,75,1,San Francisco
10751,50,10,14,9,17,24,3,7,10,6,451,449,459,2206,75,1,San Francisco
10753,50,8,15,8,19,29,3,5,8,5,452,104,105,2206,75,1,San Francisco
10754,55,11,15,10,19,25,4,8,11,7,453,449,459,2206,75,1,San Francisco
10756,51,9,11,9,22,25,4,9,9,4,454,228,230,2207,75,1,San Francisco
10760,54,7,11,9,27,30,6,8,7,3,455,71,71,2207,75,1,San Francisco
10761,51,12,15,11,13,25,2,5,12,7,456,252,254,2201,75,1,San Francisco
10762,132,45,50,18,19,50,5,9,45,23,457,215,217,2201,75,1,San Francisco
10763,118,40,41,19,18,35,5,9,40,29,458,214,216,2201,75,1,San Francisco
10764,134,55,35,20,24,39,5,9,55,26,459,247,249,2201,75,1,San Francisco
10765,52,17,20,8,7,19,1,3,17,12,460,471,481,2201,75,1,San Francisco
10766,51,14,17,9,11,19,2,5,14,11,461,246,248,2201,75,1,San Francisco
10767,53,19,18,7,9,18,2,4,18,11,462,248,250,2201,75,1,San Francisco
10768,117,41,40,16,20,40,4,8,40,25,463,248,250,2201,75,1,San Francisco
10769,34,23,11,0,0,1,0,0,23,10,464,632,649,2201,75,1,San Francisco
10770,169,68,62,21,18,46,6,11,68,38,465,275,277,2205,75,1,San Francisco
10771,126,50,46,16,14,34,4,8,52,28,466,275,277,2205,75,1,San Francisco
10772,91,33,31,16,11,29,2,5,33,22,467,325,331,2205,75,1,San Francisco
10773,115,42,39,20,14,36,3,6,43,27,468,325,331,2205,75,1,San Francisco
10774,92,37,34,11,10,25,3,6,37,21,469,275,277,2205,75,1,San Francisco
10775,56,19,19,10,8,15,1,2,21,17,470,241,243,2205,75,1,San Francisco
10776,31,4,12,7,8,21,1,3,4,2,471,106,107,2206,75,1,San Francisco
10780,29,6,11,5,7,17,1,2,6,3,472,101,102,2206,75,1,San Francisco
10782,59,13,21,11,14,33,2,5,13,6,473,101,102,2206,75,1,San Francisco
10783,46,10,16,9,11,26,1,4,10,5,474,101,102,2206,75,1,San Francisco
10786,25,5,9,5,6,13,1,3,5,3,475,299,303,2206,75,1,San Francisco
10787,0,0,0,0,0,0,0,0,0,0,476,586,603,2203,75,1,San Francisco
10790,44,10,16,7,11,26,2,2,10,4,477,434,443,2201,75,1,San Francisco
10791,38,21,11,3,3,11,0,1,21,5,478,433,442,2201,75,1,San Francisco
10793,291,137,90,31,33,36,7,25,138,85,479,509,519,2201,75,1,San Francisco
10795,56,7,12,11,26,28,6,10,7,5,480,182,184,2207,75,1,San Francisco
10798,42,12,16,8,6,16,1,3,12,10,481,148,150,2204,75,1,San Francisco
10801,82,20,25,14,23,30,5,10,20,17,482,153,155,2204,75,1,San Francisco
10803,121,23,34,23,41,45,8,28,23,17,483,152,154,2204,75,1,San Francisco
10805,24,4,9,4,7,14,1,3,4,2,484,108,109,2206,75,1,San Francisco
10806,41,7,16,7,11,26,1,4,7,3,485,108,109,2206,75,1,San Francisco
10809,2,0,0,0,2,2,0,0,0,0,486,237,239,2207,75,1,San Francisco
10810,104,23,20,16,45,54,7,15,23,5,487,235,237,2207,75,1,San Francisco
10811,53,5,10,9,29,31,5,9,5,3,488,315,319,2207,75,1,San Francisco
10812,49,5,10,8,26,29,4,8,5,3,489,315,319,2207,75,1,San Francisco
10813,38,5,8,6,19,22,4,5,5,2,490,71,71,2207,75,1,San Francisco
10814,169,29,27,28,85,95,10,27,29,8,491,42,42,2207,75,1,San Francisco
10817,48,7,10,8,23,27,5,7,7,2,492,71,71,2207,75,1,San Francisco
10818,48,8,10,6,24,25,3,9,8,3,493,441,451,2207,75,1,San Francisco
10819,60,10,10,10,30,33,4,10,10,3,494,42,42,2207,75,1,San Francisco
10822,0,0,0,0,0,0,0,0,0,0,495,593,610,2203,75,1,San Francisco
10823,32,11,13,4,4,12,1,1,11,7,496,87,88,2203,75,1,San Francisco
10834,86,26,33,16,11,26,3,5,26,26,497,498,508,2201,75,1,San Francisco
10835,68,23,24,13,8,24,2,4,24,14,498,472,482,2201,75,1,San Francisco
10837,130,41,44,23,22,48,4,11,41,26,499,250,252,2201,75,1,San Francisco
10838,108,34,37,19,18,40,3,9,34,22,500,250,252,2201,75,1,San Francisco
10839,0,0,0,0,0,0,0,0,0,0,501,370,377,2201,75,1,San Francisco
10840,0,0,0,0,0,0,0,0,0,0,502,469,479,2201,75,1,San Francisco
10843,52,27,19,4,2,8,1,1,26,16,503,547,558,2204,75,1,San Francisco
10847,66,35,24,5,2,10,1,1,34,20,504,547,558,2204,75,1,San Francisco
10848,66,27,27,8,4,10,2,1,27,26,505,546,557,2204,75,1,San Francisco
10849,93,42,34,10,7,12,2,4,42,33,506,7,7,2204,75,1,San Francisco
10850,84,35,35,10,4,9,2,2,35,36,507,8,8,2204,75,1,San Francisco
10851,92,37,37,12,6,15,2,2,38,35,508,14,14,2204,75,1,San Francisco
10852,94,38,38,12,6,15,2,2,39,36,509,14,14,2204,75,1,San Francisco
10853,192,82,73,23,14,38,7,15,82,50,510,502,512,2201,75,1,San Francisco
10854,11,6,3,1,1,2,0,2,7,0,511,505,515,2201,75,1,San Francisco
10856,203,77,72,22,32,33,5,10,77,78,512,374,381,2204,75,1,San Francisco
10857,145,55,51,16,23,23,3,7,55,57,513,374,381,2204,75,1,San Francisco
10858,54,17,23,8,6,18,2,3,17,14,514,144,146,2204,75,1,San Francisco
10859,66,21,27,10,8,21,3,4,21,17,515,144,146,2204,75,1,San Francisco
10860,46,9,11,8,18,22,3,8,9,4,516,187,189,2207,75,1,San Francisco
10861,29,8,4,6,11,11,2,6,8,2,517,190,192,2207,75,1,San Francisco
10863,0,0,0,0,0,0,0,0,0,0,518,608,625,2207,75,1,San Francisco
10864,14,1,2,2,9,8,1,3,1,1,519,608,625,2207,75,1,San Francisco
10865,45,3,8,8,26,26,5,9,3,2,520,118,120,2207,75,1,San Francisco
10866,40,8,9,6,17,15,3,10,8,4,521,119,121,2207,75,1,San Francisco
10867,48,10,11,7,20,18,3,12,10,5,522,119,121,2207,75,1,San Francisco
10868,30,6,7,4,13,11,2,8,6,3,523,119,121,2207,75,1,San Francisco
10871,201,61,68,31,41,105,5,16,61,14,524,100,101,2206,75,1,San Francisco
10873,51,10,16,10,15,29,2,6,10,4,525,282,284,2205,75,1,San Francisco
10874,136,37,45,29,25,73,3,10,37,13,526,326,332,2205,75,1,San Francisco
10876,41,15,12,5,9,6,1,8,16,10,527,468,478,2201,75,1,San Francisco
10877,91,38,30,12,11,20,2,11,39,19,528,3,3,2204,75,1,San Francisco
10878,39,7,12,9,11,21,1,5,7,5,529,126,128,2206,75,1,San Francisco
10879,73,13,25,19,16,44,3,8,13,5,530,105,106,2206,75,1,San Francisco
10881,70,15,21,14,20,36,3,9,15,7,531,208,210,2205,75,1,San Francisco
10882,54,12,15,11,16,28,4,6,12,4,532,205,207,2205,75,1,San Francisco
10883,84,18,26,16,24,43,4,11,18,8,533,208,210,2205,75,1,San Francisco
10884,123,36,38,21,28,53,7,12,36,15,534,75,75,2201,75,1,San Francisco
10885,0,0,0,0,0,0,0,0,0,0,535,242,244,2201,75,1,San Francisco
10886,53,16,18,9,10,24,1,6,16,6,536,533,543,2201,75,1,San Francisco
10887,125,41,41,23,20,46,4,12,42,21,537,242,244,2201,75,1,San Francisco
10889,88,24,31,17,16,38,3,9,24,14,538,138,140,2205,75,1,San Francisco
10890,48,10,16,9,13,28,1,3,10,6,539,141,143,2205,75,1,San Francisco
10891,54,10,18,10,16,30,4,6,10,4,540,142,144,2205,75,1,San Francisco
10892,116,44,47,13,12,37,3,7,44,25,541,236,238,2205,75,1,San Francisco
10893,84,26,29,14,15,34,3,5,26,16,542,273,275,2205,75,1,San Francisco
10894,79,28,29,11,11,27,3,4,28,17,543,271,273,2205,75,1,San Francisco
10895,183,69,74,21,19,59,4,11,70,39,544,236,238,2205,75,1,San Francisco
10896,142,50,53,20,19,48,6,8,50,30,545,271,273,2205,75,1,San Francisco
10897,57,10,16,12,19,31,3,9,10,4,546,496,506,2205,75,1,San Francisco
10898,54,10,17,10,17,28,3,7,10,6,547,495,505,2205,75,1,San Francisco
10899,64,27,20,9,8,14,1,2,28,19,548,474,484,2201,75,1,San Francisco
10900,54,23,21,6,4,14,1,2,22,15,549,513,523,2201,75,1,San Francisco
10901,75,31,30,8,6,19,1,2,32,21,550,513,523,2201,75,1,San Francisco
10902,92,41,31,10,10,28,2,4,39,19,551,500,510,2201,75,1,San Francisco
10904,162,70,57,19,16,42,3,8,70,39,552,268,270,2205,75,1,San Francisco
10906,134,42,56,20,16,30,1,7,42,54,553,519,529,2204,75,1,San Francisco
10907,72,27,25,12,8,20,2,3,27,20,554,406,414,2204,75,1,San Francisco
10908,115,46,42,18,9,31,2,5,46,31,555,404,412,2204,75,1,San Francisco
10909,110,40,42,17,11,33,3,5,39,30,556,403,411,2204,75,1,San Francisco
10910,78,24,33,12,9,17,1,4,24,32,557,519,529,2204,75,1,San Francisco
10911,95,30,34,19,12,19,2,3,30,41,558,518,528,2204,75,1,San Francisco
10912,107,45,38,11,13,36,2,3,45,21,559,402,409,2204,75,1,San Francisco
10913,46,16,15,8,7,19,1,2,17,7,560,405,413,2204,75,1,San Francisco
10914,75,30,27,12,6,20,1,3,31,20,561,404,412,2204,75,1,San Francisco
10915,51,20,16,8,7,20,2,2,19,8,562,405,413,2204,75,1,San Francisco
10916,39,13,17,4,5,15,1,2,13,8,563,289,291,2205,75,1,San Francisco
10917,38,12,17,4,5,15,1,2,12,8,564,289,291,2205,75,1,San Francisco
10920,0,0,0,0,0,0,0,0,0,0,565,554,565,2203,75,1,San Francisco
10922,13,7,4,1,1,2,0,1,8,2,566,553,564,2203,75,1,San Francisco
10924,68,27,24,9,8,18,2,4,25,19,567,46,46,2204,75,1,San Francisco
10925,58,25,16,7,10,10,3,5,26,14,568,24,24,2203,75,1,San Francisco
10927,180,59,60,26,35,43,6,13,61,57,569,22,22,2203,75,1,San Francisco
10929,75,29,26,11,9,24,2,5,31,13,570,61,61,2204,75,1,San Francisco
10930,116,46,38,18,14,38,3,6,46,23,571,64,64,2204,75,1,San Francisco
10933,39,7,9,7,16,21,3,6,7,2,572,185,187,2207,75,1,San Francisco
10934,24,4,5,4,11,12,2,4,4,2,573,440,450,2207,75,1,San Francisco
10936,43,6,10,8,19,23,3,8,6,3,574,567,579,2207,75,1,San Francisco
10937,90,13,21,16,40,46,7,17,13,7,575,567,579,2207,75,1,San Francisco
10938,47,7,10,8,22,26,5,7,7,2,576,71,71,2207,75,1,San Francisco
10939,39,6,10,7,16,24,2,5,6,2,577,442,452,2207,75,1,San Francisco
10940,39,8,9,7,15,19,2,7,8,3,578,187,189,2207,75,1,San Francisco
10941,56,5,13,10,28,32,4,13,5,2,579,238,240,2207,75,1,San Francisco
10944,23,5,9,5,4,9,1,3,5,5,580,121,123,2204,75,1,San Francisco
10947,115,26,31,21,37,22,11,50,26,6,581,605,622,2207,75,1,San Francisco
10948,285,84,74,53,74,69,22,91,84,19,582,606,623,2207,75,1,San Francisco
10950,237,127,64,27,19,46,6,10,127,48,583,386,393,2202,75,1,San Francisco
10951,0,0,0,0,0,0,0,0,0,0,584,456,466,2201,75,1,San Francisco
10955,54,12,16,11,15,30,2,5,12,5,585,143,145,2205,75,1,San Francisco
10956,52,11,16,11,14,29,2,5,11,5,586,143,145,2205,75,1,San Francisco
10957,32,14,10,4,4,7,1,1,13,10,587,474,484,2201,75,1,San Francisco
10958,49,21,19,5,4,13,1,2,19,14,588,513,523,2201,75,1,San Francisco
10959,70,21,27,13,9,21,3,4,21,21,589,633,650,2201,75,1,San Francisco
10961,93,31,35,14,13,22,2,5,31,33,590,499,509,2201,75,1,San Francisco
10962,109,40,41,18,10,25,2,7,39,36,591,515,525,2201,75,1,San Francisco
10964,38,16,16,4,2,6,1,2,15,14,592,520,530,2204,75,1,San Francisco
10965,94,30,39,14,11,21,1,5,30,37,593,519,529,2204,75,1,San Francisco
10966,202,76,71,37,18,72,5,6,76,43,594,630,647,2204,75,1,San Francisco
10967,75,30,27,12,6,20,1,3,31,20,595,404,412,2204,75,1,San Francisco
10970,47,15,20,5,7,19,1,3,15,9,596,289,291,2205,75,1,San Francisco
10972,3,2,1,0,0,1,0,0,1,1,597,570,583,2207,75,1,San Francisco
10975,70,16,15,10,29,24,7,17,16,6,598,542,553,2207,75,1,San Francisco
10976,65,15,14,10,26,22,7,16,15,5,599,542,553,2207,75,1,San Francisco
10977,46,9,13,7,17,17,4,11,9,5,600,43,43,2207,75,1,San Francisco
10978,42,11,13,7,11,11,3,7,11,10,601,124,126,2204,75,1,San Francisco
10982,49,18,16,6,9,25,1,2,18,3,602,421,429,2202,75,1,San Francisco
10983,59,20,20,8,11,30,1,2,20,6,603,429,438,2202,75,1,San Francisco
10984,61,21,21,8,11,31,1,2,21,6,604,429,438,2202,75,1,San Francisco
10985,109,47,43,13,6,29,1,3,48,28,605,426,435,2202,75,1,San Francisco
10986,87,40,36,7,4,30,1,2,39,15,606,339,345,2202,75,1,San Francisco
10989,122,66,46,8,2,26,1,2,66,27,607,336,342,2202,75,1,San Francisco
10990,119,64,45,8,2,25,1,2,64,27,608,336,342,2202,75,1,San Francisco
10991,154,88,49,11,6,37,1,4,88,24,609,431,440,2202,75,1,San Francisco
10992,121,71,35,8,7,29,1,2,72,17,610,454,464,2202,75,1,San Francisco
10993,135,80,39,9,7,33,1,2,80,19,611,454,464,2202,75,1,San Francisco
10994,99,51,34,8,6,23,1,5,50,20,612,459,469,2201,75,1,San Francisco
10995,111,57,38,9,7,26,1,6,56,22,613,459,469,2201,75,1,San Francisco
10996,236,124,88,17,7,58,3,7,125,43,614,367,374,2202,75,1,San Francisco
10997,84,32,31,11,10,28,2,7,32,15,615,63,63,2204,75,1,San Francisco
10999,85,32,34,12,7,27,2,5,31,20,616,58,58,2204,75,1,San Francisco
11001,105,41,34,17,13,23,4,7,41,30,617,47,47,2204,75,1,San Francisco
11002,20,7,6,3,4,7,1,2,7,3,618,535,545,2201,75,1,San Francisco
11004,82,20,28,15,19,36,3,10,20,13,619,537,547,2201,75,1,San Francisco
11005,81,25,29,14,13,33,4,6,25,13,620,254,256,2201,75,1,San Francisco
11006,92,30,31,15,16,34,4,10,30,14,621,260,262,2201,75,1,San Francisco
11008,151,48,50,25,28,54,7,14,48,28,622,249,251,2201,75,1,San Francisco
11011,0,0,0,0,0,0,0,0,0,0,623,370,377,2201,75,1,San Francisco
11013,0,0,0,0,0,0,0,0,0,0,624,466,476,2201,75,1,San Francisco
11014,0,0,0,0,0,0,0,0,0,0,625,500,510,2201,75,1,San Francisco
11015,33,13,12,4,4,9,1,1,14,8,626,462,472,2201,75,1,San Francisco
11018,48,7,10,8,23,27,5,7,7,2,627,71,71,2207,75,1,San Francisco
11021,77,13,30,17,17,51,2,4,13,7,628,300,304,2206,75,1,San Francisco
11026,388,167,139,40,42,123,11,15,167,72,629,269,271,2205,75,1,San Francisco
11027,64,30,24,5,5,14,1,2,30,17,630,12,12,2204,75,1,San Francisco
11028,78,30,36,8,4,22,1,2,30,23,631,84,85,2203,75,1,San Francisco
11031,0,0,0,0,0,0,0,0,0,0,632,84,85,2203,75,1,San Francisco
11033,0,0,0,0,0,0,0,0,0,0,633,570,583,2207,75,1,San Francisco
11038,0,0,0,0,0,0,0,0,0,0,634,604,621,2207,75,1,San Francisco
11039,88,21,19,13,35,30,9,21,21,7,635,542,553,2207,75,1,San Francisco
11041,40,8,11,6,15,15,3,9,8,5,636,43,43,2207,75,1,San Francisco
11042,44,9,12,7,16,16,4,10,9,5,637,43,43,2207,75,1,San Francisco
11044,55,11,15,9,20,20,5,13,11,6,638,43,43,2207,75,1,San Francisco
11046,91,20,29,16,26,37,6,14,20,14,639,150,152,2204,75,1,San Francisco
11051,52,13,17,9,13,16,3,8,13,12,640,124,126,2204,75,1,San Francisco
11055,61,16,22,12,11,14,3,12,17,15,641,93,94,2203,75,1,San Francisco
11056,55,11,13,11,20,20,4,8,11,12,642,304,308,2203,75,1,San Francisco
11059,45,17,21,5,2,13,1,1,17,13,643,84,85,2203,75,1,San Francisco
11060,67,22,22,11,12,28,3,6,22,8,644,267,269,2201,75,1,San Francisco
11062,64,20,23,11,10,26,3,5,20,10,645,254,256,2201,75,1,San Francisco
11063,88,28,28,15,17,32,4,8,28,16,646,249,251,2201,75,1,San Francisco
11064,100,34,35,19,12,35,2,7,35,21,647,472,482,2201,75,1,San Francisco
11065,74,30,19,11,14,22,3,5,30,14,648,247,249,2201,75,1,San Francisco
11067,138,54,48,18,18,32,4,19,55,28,649,370,377,2201,75,1,San Francisco
11068,115,79,27,4,5,21,2,3,80,9,650,470,480,2201,75,1,San Francisco
11071,520,371,88,22,39,80,21,21,371,27,651,35,35,2203,75,1,San Francisco
11073,209,23,42,32,112,91,12,73,23,10,652,324,330,2207,75,1,San Francisco
11074,7,3,3,1,0,2,0,0,4,1,653,589,606,2203,75,1,San Francisco
11075,0,0,0,0,0,0,0,0,0,0,654,590,607,2203,75,1,San Francisco
11079,136,63,45,16,12,49,2,4,62,19,655,451,461,2202,75,1,San Francisco
11080,79,32,25,13,9,22,3,5,32,17,656,464,474,2201,75,1,San Francisco
11081,76,29,30,10,7,20,2,5,28,21,657,463,473,2201,75,1,San Francisco
11082,94,48,31,8,7,22,2,3,47,20,658,452,462,2202,75,1,San Francisco
11083,184,51,70,32,31,44,11,46,50,33,659,562,573,2203,75,1,San Francisco
11085,87,45,29,8,5,18,1,2,45,21,660,424,433,2202,75,1,San Francisco
